year,team,position,avg_age_p_pos,avg_age
1978,Austria,Defender,26.857142857142858,26.727272727272727
1978,Austria,Forward,26.2,26.727272727272727
1978,Austria,Goalkeeper,26.333333333333332,26.727272727272727
1978,Austria,Midfielder,27.142857142857142,26.727272727272727
1978,Brazil,Defender,25.875,25.5
1978,Brazil,Forward,23.6,25.5
1978,Brazil,Goalkeeper,26.0,25.5
1978,Brazil,Midfielder,26.333333333333332,25.5
1978,France,Defender,25.571428571428573,26.454545454545453
1978,France,Forward,25.75,26.454545454545453
1978,France,Goalkeeper,28.0,26.454545454545453
1978,France,Midfielder,27.0,26.454545454545453
1978,Hungary,Defender,27.142857142857142,27.045454545454547
1978,Hungary,Forward,27.166666666666668,27.045454545454547
1978,Hungary,Goalkeeper,27.333333333333332,27.045454545454547
1978,Hungary,Midfielder,26.666666666666668,27.045454545454547
1978,Iran,Defender,26.0,25.636363636363637
1978,Iran,Forward,23.571428571428573,25.636363636363637
1978,Iran,Goalkeeper,27.333333333333332,25.636363636363637
1978,Iran,Midfielder,26.833333333333332,25.636363636363637
1978,Italy,Defender,25.0,26.545454545454547
1978,Italy,Forward,26.0,26.545454545454547
1978,Italy,Goalkeeper,30.333333333333332,26.545454545454547
1978,Italy,Midfielder,26.75,26.545454545454547
1978,Mexico,Defender,26.0,24.454545454545453
1978,Mexico,Forward,22.333333333333332,24.454545454545453
1978,Mexico,Goalkeeper,24.5,24.454545454545453
1978,Mexico,Midfielder,24.5,24.454545454545453
1978,Netherlands,Defender,26.555555555555557,28.40909090909091
1978,Netherlands,Forward,28.5,28.40909090909091
1978,Netherlands,Goalkeeper,35.0,28.40909090909091
1978,Netherlands,Midfielder,27.833333333333332,28.40909090909091
1978,Peru,Defender,27.5,27.09090909090909
1978,Peru,Forward,26.8,27.09090909090909
1978,Peru,Goalkeeper,30.0,27.09090909090909
1978,Peru,Midfielder,25.875,27.09090909090909
1978,Poland,Defender,25.875,26.318181818181817
1978,Poland,Forward,26.0,26.318181818181817
1978,Poland,Goalkeeper,27.666666666666668,26.318181818181817
1978,Poland,Midfielder,26.5,26.318181818181817
1978,Scotland,Defender,27.285714285714285,28.0
1978,Scotland,Forward,27.166666666666668,28.0
1978,Scotland,Goalkeeper,27.666666666666668,28.0
1978,Scotland,Midfielder,29.833333333333332,28.0
1978,Spain,Defender,27.375,27.363636363636363
1978,Spain,Forward,27.166666666666668,27.363636363636363
1978,Spain,Goalkeeper,27.0,27.363636363636363
1978,Spain,Midfielder,27.8,27.363636363636363
1978,Sweden,Defender,27.428571428571427,27.40909090909091
1978,Sweden,Forward,26.0,27.40909090909091
1978,Sweden,Goalkeeper,28.333333333333332,27.40909090909091
1978,Sweden,Midfielder,28.0,27.40909090909091
1978,Tunisia,Defender,24.333333333333332,25.818181818181817
1978,Tunisia,Forward,26.125,25.818181818181817
1978,Tunisia,Goalkeeper,28.0,25.818181818181817
1978,Tunisia,Midfielder,25.8,25.818181818181817
1978,West Germany,Defender,28.6,27.454545454545453
1978,West Germany,Forward,25.571428571428573,27.454545454545453
1978,West Germany,Goalkeeper,29.333333333333332,27.454545454545453
1978,West Germany,Midfielder,27.714285714285715,27.454545454545453
1982,Algeria,Defender,27.166666666666668,26.818181818181817
1982,Algeria,Forward,26.833333333333332,26.818181818181817
1982,Algeria,Goalkeeper,26.333333333333332,26.818181818181817
1982,Algeria,Midfielder,26.714285714285715,26.818181818181817
1982,Argentina,Defender,28.714285714285715,27.363636363636363
1982,Argentina,Forward,26.166666666666668,27.363636363636363
1982,Argentina,Goalkeeper,29.666666666666668,27.363636363636363
1982,Argentina,Midfielder,25.833333333333332,27.363636363636363
1982,Austria,Defender,25.625,27.045454545454547
1982,Austria,Forward,27.0,27.045454545454547
1982,Austria,Goalkeeper,29.0,27.045454545454547
1982,Austria,Midfielder,28.0,27.045454545454547
1982,Belgium,Defender,28.142857142857142,27.772727272727273
1982,Belgium,Forward,24.25,27.772727272727273
1982,Belgium,Goalkeeper,29.0,27.772727272727273
1982,Belgium,Midfielder,28.75,27.772727272727273
1982,Brazil,Defender,25.375,27.0
1982,Brazil,Forward,27.333333333333332,27.0
1982,Brazil,Goalkeeper,28.333333333333332,27.0
1982,Brazil,Midfielder,28.0,27.0
1982,Cameroon,Defender,28.285714285714285,27.363636363636363
1982,Cameroon,Forward,25.0,27.363636363636363
1982,Cameroon,Goalkeeper,28.333333333333332,27.363636363636363
1982,Cameroon,Midfielder,27.714285714285715,27.363636363636363
1982,Chile,Defender,29.25,28.136363636363637
1982,Chile,Forward,26.8,28.136363636363637
1982,Chile,Goalkeeper,28.0,28.136363636363637
1982,Chile,Midfielder,27.833333333333332,28.136363636363637
1982,Czechoslovakia,Defender,28.428571428571427,28.181818181818183
1982,Czechoslovakia,Forward,27.666666666666668,28.181818181818183
1982,Czechoslovakia,Goalkeeper,27.333333333333332,28.181818181818183
1982,Czechoslovakia,Midfielder,28.833333333333332,28.181818181818183
1982,El Salvador,Defender,28.142857142857142,26.55
1982,El Salvador,Forward,25.2,26.55
1982,El Salvador,Goalkeeper,22.666666666666668,26.55
1982,El Salvador,Midfielder,28.0,26.55
1982,England,Defender,27.285714285714285,28.681818181818183
1982,England,Forward,29.2,28.681818181818183
1982,England,Goalkeeper,33.666666666666664,28.681818181818183
1982,England,Midfielder,27.571428571428573,28.681818181818183
1982,France,Defender,26.857142857142858,27.0
1982,France,Forward,25.5,27.0
1982,France,Goalkeeper,29.0,27.0
1982,France,Midfielder,27.125,27.0
1982,Honduras,Defender,29.571428571428573,27.545454545454547
1982,Honduras,Forward,25.8,27.545454545454547
1982,Honduras,Goalkeeper,31.0,27.545454545454547
1982,Honduras,Midfielder,25.285714285714285,27.545454545454547
1982,Hungary,Defender,28.0,28.09090909090909
1982,Hungary,Forward,27.142857142857142,28.09090909090909
1982,Hungary,Goalkeeper,28.666666666666668,28.09090909090909
1982,Hungary,Midfielder,30.0,28.09090909090909
1982,Italy,Defender,24.571428571428573,27.318181818181817
1982,Italy,Forward,26.6,27.318181818181817
1982,Italy,Goalkeeper,31.666666666666668,27.318181818181817
1982,Italy,Midfielder,28.714285714285715,27.318181818181817
1982,Kuwait,Defender,24.125,25.0
1982,Kuwait,Forward,24.714285714285715,25.0
1982,Kuwait,Goalkeeper,28.0,25.0
1982,Kuwait,Midfielder,25.0,25.0
1982,New Zealand,Defender,29.0,26.545454545454547
1982,New Zealand,Forward,23.5,26.545454545454547
1982,New Zealand,Goalkeeper,25.333333333333332,26.545454545454547
1982,New Zealand,Midfielder,25.444444444444443,26.545454545454547
1982,Northern Ireland,Defender,28.5,27.636363636363637
1982,Northern Ireland,Forward,26.4,27.636363636363637
1982,Northern Ireland,Goalkeeper,31.0,27.636363636363637
1982,Northern Ireland,Midfielder,26.5,27.636363636363637
1982,Peru,Defender,27.6,28.045454545454547
1982,Peru,Forward,28.0,28.045454545454547
1982,Peru,Goalkeeper,30.0,28.045454545454547
1982,Peru,Midfielder,27.7,28.045454545454547
1982,Poland,Defender,25.666666666666668,26.0
1982,Poland,Forward,27.6,26.0
1982,Poland,Goalkeeper,27.666666666666668,26.0
1982,Poland,Midfielder,24.0,26.0
1982,Scotland,Defender,26.875,27.40909090909091
1982,Scotland,Forward,27.428571428571427,27.40909090909091
1982,Scotland,Goalkeeper,28.333333333333332,27.40909090909091
1982,Scotland,Midfielder,27.75,27.40909090909091
1982,Soviet Union,Defender,25.0,25.59090909090909
1982,Soviet Union,Forward,25.25,25.59090909090909
1982,Soviet Union,Goalkeeper,26.333333333333332,25.59090909090909
1982,Soviet Union,Midfielder,26.333333333333332,25.59090909090909
1982,Spain,Defender,24.857142857142858,26.954545454545453
1982,Spain,Forward,27.833333333333332,26.954545454545453
1982,Spain,Goalkeeper,31.0,26.954545454545453
1982,Spain,Midfielder,26.5,26.954545454545453
1982,West Germany,Defender,26.625,26.59090909090909
1982,West Germany,Forward,28.2,26.59090909090909
1982,West Germany,Goalkeeper,28.0,26.59090909090909
1982,West Germany,Midfielder,24.5,26.59090909090909
1982,Yugoslavia,Defender,25.857142857142858,26.454545454545453
1982,Yugoslavia,Forward,24.8,26.454545454545453
1982,Yugoslavia,Goalkeeper,28.0,26.454545454545453
1982,Yugoslavia,Midfielder,27.571428571428573,26.454545454545453
1986,Algeria,Defender,29.0,28.272727272727273
1986,Algeria,Forward,29.166666666666668,28.272727272727273
1986,Algeria,Goalkeeper,27.0,28.272727272727273
1986,Algeria,Midfielder,27.166666666666668,28.272727272727273
1986,Argentina,Defender,27.714285714285715,27.045454545454547
1986,Argentina,Forward,28.333333333333332,27.045454545454547
1986,Argentina,Goalkeeper,26.333333333333332,27.045454545454547
1986,Argentina,Midfielder,26.333333333333332,27.045454545454547
1986,Belgium,Defender,28.428571428571427,27.5
1986,Belgium,Forward,27.25,27.5
1986,Belgium,Goalkeeper,29.0,27.5
1986,Belgium,Midfielder,26.25,27.5
1986,Brazil,Defender,27.125,27.136363636363637
1986,Brazil,Forward,23.25,27.136363636363637
1986,Brazil,Goalkeeper,32.0,27.136363636363637
1986,Brazil,Midfielder,27.285714285714285,27.136363636363637
1986,Bulgaria,Defender,26.6,26.318181818181817
1986,Bulgaria,Forward,27.0,26.318181818181817
1986,Bulgaria,Goalkeeper,24.0,26.318181818181817
1986,Bulgaria,Midfielder,26.125,26.318181818181817
1986,Canada,Defender,27.142857142857142,26.09090909090909
1986,Canada,Forward,27.2,26.09090909090909
1986,Canada,Goalkeeper,24.666666666666668,26.09090909090909
1986,Canada,Midfielder,24.857142857142858,26.09090909090909
1986,Denmark,Defender,28.5,28.045454545454547
1986,Denmark,Forward,29.0,28.045454545454547
1986,Denmark,Goalkeeper,29.333333333333332,28.045454545454547
1986,Denmark,Midfielder,26.625,28.045454545454547
1986,England,Defender,26.857142857142858,27.045454545454547
1986,England,Forward,25.25,27.045454545454547
1986,England,Goalkeeper,30.666666666666668,27.045454545454547
1986,England,Midfielder,26.75,27.045454545454547
1986,France,Defender,27.285714285714285,27.90909090909091
1986,France,Forward,24.75,27.90909090909091
1986,France,Goalkeeper,31.333333333333332,27.90909090909091
1986,France,Midfielder,28.75,27.90909090909091
1986,Hungary,Defender,27.666666666666668,27.181818181818183
1986,Hungary,Forward,25.25,27.181818181818183
1986,Hungary,Goalkeeper,29.333333333333332,27.181818181818183
1986,Hungary,Midfielder,26.666666666666668,27.181818181818183
1986,Iraq,Defender,26.285714285714285,26.545454545454547
1986,Iraq,Forward,26.0,26.545454545454547
1986,Iraq,Goalkeeper,29.666666666666668,26.545454545454547
1986,Iraq,Midfielder,25.857142857142858,26.545454545454547
1986,Italy,Defender,27.571428571428573,27.636363636363637
1986,Italy,Forward,26.4,27.636363636363637
1986,Italy,Goalkeeper,28.333333333333332,27.636363636363637
1986,Italy,Midfielder,28.285714285714285,27.636363636363637
1986,Mexico,Defender,27.166666666666668,26.636363636363637
1986,Mexico,Forward,24.8,26.636363636363637
1986,Mexico,Goalkeeper,27.333333333333332,26.636363636363637
1986,Mexico,Midfielder,27.125,26.636363636363637
1986,Morocco,Defender,27.166666666666668,26.636363636363637
1986,Morocco,Forward,26.5,26.636363636363637
1986,Morocco,Goalkeeper,27.333333333333332,26.636363636363637
1986,Morocco,Midfielder,26.11111111111111,26.636363636363637
1986,Northern Ireland,Defender,27.666666666666668,27.181818181818183
1986,Northern Ireland,Forward,27.166666666666668,27.181818181818183
1986,Northern Ireland,Goalkeeper,32.333333333333336,27.181818181818183
1986,Northern Ireland,Midfielder,24.571428571428573,27.181818181818183
1986,Paraguay,Defender,26.833333333333332,26.90909090909091
1986,Paraguay,Forward,26.857142857142858,26.90909090909091
1986,Paraguay,Goalkeeper,28.666666666666668,26.90909090909091
1986,Paraguay,Midfielder,26.166666666666668,26.90909090909091
1986,Poland,Defender,27.714285714285715,26.90909090909091
1986,Poland,Forward,26.0,26.90909090909091
1986,Poland,Goalkeeper,27.666666666666668,26.90909090909091
1986,Poland,Midfielder,26.5,26.90909090909091
1986,Portugal,Defender,26.444444444444443,28.045454545454547
1986,Portugal,Forward,25.333333333333332,28.045454545454547
1986,Portugal,Goalkeeper,36.333333333333336,28.045454545454547
1986,Portugal,Midfielder,27.714285714285715,28.045454545454547
1986,Scotland,Defender,27.25,27.727272727272727
1986,Scotland,Forward,28.0,27.727272727272727
1986,Scotland,Goalkeeper,28.333333333333332,27.727272727272727
1986,Scotland,Midfielder,27.8,27.727272727272727
1986,South Korea,Defender,25.857142857142858,26.181818181818183
1986,South Korea,Forward,25.666666666666668,26.181818181818183
1986,South Korea,Goalkeeper,27.0,26.181818181818183
1986,South Korea,Midfielder,26.714285714285715,26.181818181818183
1986,Soviet Union,Defender,27.571428571428573,26.40909090909091
1986,Soviet Union,Forward,26.666666666666668,26.40909090909091
1986,Soviet Union,Goalkeeper,27.333333333333332,26.40909090909091
1986,Soviet Union,Midfielder,25.11111111111111,26.40909090909091
1986,Spain,Defender,28.285714285714285,26.863636363636363
1986,Spain,Forward,24.5,26.863636363636363
1986,Spain,Goalkeeper,27.333333333333332,26.863636363636363
1986,Spain,Midfielder,26.625,26.863636363636363
1986,Uruguay,Defender,27.0,26.727272727272727
1986,Uruguay,Forward,26.2,26.727272727272727
1986,Uruguay,Goalkeeper,28.333333333333332,26.727272727272727
1986,Uruguay,Midfielder,26.142857142857142,26.727272727272727
1986,West Germany,Defender,28.875,28.40909090909091
1986,West Germany,Forward,30.0,28.40909090909091
1986,West Germany,Goalkeeper,30.0,28.40909090909091
1986,West Germany,Midfielder,26.285714285714285,28.40909090909091
1990,Argentina,Defender,27.555555555555557,27.636363636363637
1990,Argentina,Forward,25.75,27.636363636363637
1990,Argentina,Goalkeeper,28.333333333333332,27.636363636363637
1990,Argentina,Midfielder,28.666666666666668,27.636363636363637
1990,Austria,Defender,24.428571428571427,25.363636363636363
1990,Austria,Forward,26.5,25.363636363636363
1990,Austria,Goalkeeper,29.0,25.363636363636363
1990,Austria,Midfielder,24.25,25.363636363636363
1990,Belgium,Defender,28.555555555555557,27.272727272727273
1990,Belgium,Forward,26.333333333333332,27.272727272727273
1990,Belgium,Goalkeeper,28.333333333333332,27.272727272727273
1990,Belgium,Midfielder,25.571428571428573,27.272727272727273
1990,Brazil,Defender,26.75,26.772727272727273
1990,Brazil,Forward,26.4,26.772727272727273
1990,Brazil,Goalkeeper,27.666666666666668,26.772727272727273
1990,Brazil,Midfielder,26.666666666666668,26.772727272727273
1990,Cameroon,Defender,26.5,27.272727272727273
1990,Cameroon,Forward,30.25,27.272727272727273
1990,Cameroon,Goalkeeper,32.0,27.272727272727273
1990,Cameroon,Midfielder,24.428571428571427,27.272727272727273
1990,Colombia,Defender,25.77777777777778,26.454545454545453
1990,Colombia,Forward,27.5,26.454545454545453
1990,Colombia,Goalkeeper,23.5,26.454545454545453
1990,Colombia,Midfielder,27.571428571428573,26.454545454545453
1990,Costa Rica,Defender,26.0,26.727272727272727
1990,Costa Rica,Forward,27.5,26.727272727272727
1990,Costa Rica,Goalkeeper,27.666666666666668,26.727272727272727
1990,Costa Rica,Midfielder,26.88888888888889,26.727272727272727
1990,Czechoslovakia,Defender,29.333333333333332,27.636363636363637
1990,Czechoslovakia,Forward,27.4,27.636363636363637
1990,Czechoslovakia,Goalkeeper,29.666666666666668,27.636363636363637
1990,Czechoslovakia,Midfielder,25.75,27.636363636363637
1990,Egypt,Defender,25.333333333333332,27.318181818181817
1990,Egypt,Forward,25.0,27.318181818181817
1990,Egypt,Goalkeeper,30.333333333333332,27.318181818181817
1990,Egypt,Midfielder,28.666666666666668,27.318181818181817
1990,England,Defender,27.142857142857142,28.227272727272727
1990,England,Forward,28.0,28.227272727272727
1990,England,Goalkeeper,33.0,28.227272727272727
1990,England,Midfielder,27.555555555555557,28.227272727272727
1990,Italy,Defender,27.0,27.0
1990,Italy,Forward,26.666666666666668,27.0
1990,Italy,Goalkeeper,29.0,27.0
1990,Italy,Midfielder,26.333333333333332,27.0
1990,Netherlands,Defender,28.5,27.363636363636363
1990,Netherlands,Forward,25.5,27.363636363636363
1990,Netherlands,Goalkeeper,31.0,27.363636363636363
1990,Netherlands,Midfielder,26.428571428571427,27.363636363636363
1990,Republic of Ireland,Defender,29.714285714285715,29.0
1990,Republic of Ireland,Forward,28.857142857142858,29.0
1990,Republic of Ireland,Goalkeeper,32.0,29.0
1990,Republic of Ireland,Midfielder,27.333333333333332,29.0
1990,Romania,Defender,27.833333333333332,26.09090909090909
1990,Romania,Forward,25.2,26.09090909090909
1990,Romania,Goalkeeper,29.333333333333332,26.09090909090909
1990,Romania,Midfielder,24.125,26.09090909090909
1990,Scotland,Defender,28.625,27.681818181818183
1990,Scotland,Forward,26.4,27.681818181818183
1990,Scotland,Goalkeeper,28.333333333333332,27.681818181818183
1990,Scotland,Midfielder,27.166666666666668,27.681818181818183
1990,South Korea,Defender,27.75,27.318181818181817
1990,South Korea,Forward,27.8,27.318181818181817
1990,South Korea,Goalkeeper,28.666666666666668,27.318181818181817
1990,South Korea,Midfielder,25.666666666666668,27.318181818181817
1990,Soviet Union,Defender,29.0,28.227272727272727
1990,Soviet Union,Forward,25.666666666666668,28.227272727272727
1990,Soviet Union,Goalkeeper,31.333333333333332,28.227272727272727
1990,Soviet Union,Midfielder,27.444444444444443,28.227272727272727
1990,Spain,Defender,25.875,26.272727272727273
1990,Spain,Forward,26.25,26.272727272727273
1990,Spain,Goalkeeper,28.333333333333332,26.272727272727273
1990,Spain,Midfielder,25.857142857142858,26.272727272727273
1990,Sweden,Defender,26.833333333333332,25.59090909090909
1990,Sweden,Forward,25.0,25.59090909090909
1990,Sweden,Goalkeeper,27.666666666666668,25.59090909090909
1990,Sweden,Midfielder,24.333333333333332,25.59090909090909
1990,United Arab Emirates,Defender,24.625,25.5
1990,United Arab Emirates,Forward,24.6,25.5
1990,United Arab Emirates,Goalkeeper,28.666666666666668,25.5
1990,United Arab Emirates,Midfielder,25.833333333333332,25.5
1990,United States,Defender,25.22222222222222,24.136363636363637
1990,United States,Forward,23.8,24.136363636363637
1990,United States,Goalkeeper,23.0,24.136363636363637
1990,United States,Midfielder,23.2,24.136363636363637
1990,Uruguay,Defender,27.833333333333332,27.181818181818183
1990,Uruguay,Forward,25.2,27.181818181818183
1990,Uruguay,Goalkeeper,31.666666666666668,27.181818181818183
1990,Uruguay,Midfielder,26.25,27.181818181818183
1990,West Germany,Defender,28.75,27.772727272727273
1990,West Germany,Forward,28.25,27.772727272727273
1990,West Germany,Goalkeeper,26.0,27.772727272727273
1990,West Germany,Midfielder,27.142857142857142,27.772727272727273
1990,Yugoslavia,Defender,27.571428571428573,26.363636363636363
1990,Yugoslavia,Forward,24.75,26.363636363636363
1990,Yugoslavia,Goalkeeper,27.333333333333332,26.363636363636363
1990,Yugoslavia,Midfielder,25.75,26.363636363636363
1994,Argentina,Defender,28.285714285714285,27.863636363636363
1994,Argentina,Forward,27.0,27.863636363636363
1994,Argentina,Goalkeeper,31.0,27.863636363636363
1994,Argentina,Midfielder,26.75,27.863636363636363
1994,Belgium,Defender,29.11111111111111,29.363636363636363
1994,Belgium,Forward,30.0,29.363636363636363
1994,Belgium,Goalkeeper,32.0,29.363636363636363
1994,Belgium,Midfielder,28.0,29.363636363636363
1994,Bolivia,Defender,25.142857142857142,27.59090909090909
1994,Bolivia,Forward,26.666666666666668,27.59090909090909
1994,Bolivia,Goalkeeper,31.0,27.59090909090909
1994,Bolivia,Midfielder,28.666666666666668,27.59090909090909
1994,Brazil,Defender,28.375,27.772727272727273
1994,Brazil,Forward,25.8,27.772727272727273
1994,Brazil,Goalkeeper,30.666666666666668,27.772727272727273
1994,Brazil,Midfielder,27.166666666666668,27.772727272727273
1994,Bulgaria,Defender,27.5,28.227272727272727
1994,Bulgaria,Forward,28.285714285714285,28.227272727272727
1994,Bulgaria,Goalkeeper,32.0,28.227272727272727
1994,Bulgaria,Midfielder,27.714285714285715,28.227272727272727
1994,Cameroon,Defender,25.571428571428573,27.59090909090909
1994,Cameroon,Forward,27.4,27.59090909090909
1994,Cameroon,Goalkeeper,36.0,27.59090909090909
1994,Cameroon,Midfielder,26.142857142857142,27.59090909090909
1994,Colombia,Defender,28.857142857142858,27.5
1994,Colombia,Forward,25.6,27.5
1994,Colombia,Goalkeeper,25.666666666666668,27.5
1994,Colombia,Midfielder,28.285714285714285,27.5
1994,Germany,Defender,30.714285714285715,29.09090909090909
1994,Germany,Forward,30.8,29.09090909090909
1994,Germany,Goalkeeper,28.0,29.09090909090909
1994,Germany,Midfielder,26.714285714285715,29.09090909090909
1994,Greece,Defender,29.285714285714285,28.954545454545453
1994,Greece,Forward,24.25,28.954545454545453
1994,Greece,Goalkeeper,28.666666666666668,28.954545454545453
1994,Greece,Midfielder,31.125,28.954545454545453
1994,Italy,Defender,29.125,27.863636363636363
1994,Italy,Forward,27.8,27.863636363636363
1994,Italy,Goalkeeper,27.0,27.863636363636363
1994,Italy,Midfielder,26.666666666666668,27.863636363636363
1994,Mexico,Defender,27.2,28.227272727272727
1994,Mexico,Forward,28.833333333333332,28.227272727272727
1994,Mexico,Goalkeeper,29.0,28.227272727272727
1994,Mexico,Midfielder,28.125,28.227272727272727
1994,Morocco,Defender,25.285714285714285,26.59090909090909
1994,Morocco,Forward,28.2,26.59090909090909
1994,Morocco,Goalkeeper,29.333333333333332,26.59090909090909
1994,Morocco,Midfielder,25.571428571428573,26.59090909090909
1994,Netherlands,Defender,28.428571428571427,27.454545454545453
1994,Netherlands,Forward,25.6,27.454545454545453
1994,Netherlands,Goalkeeper,27.666666666666668,27.454545454545453
1994,Netherlands,Midfielder,27.714285714285715,27.454545454545453
1994,Nigeria,Defender,28.125,26.227272727272727
1994,Nigeria,Forward,25.6,26.227272727272727
1994,Nigeria,Goalkeeper,28.666666666666668,26.227272727272727
1994,Nigeria,Midfielder,23.0,26.227272727272727
1994,Norway,Defender,26.444444444444443,27.09090909090909
1994,Norway,Forward,27.75,27.09090909090909
1994,Norway,Goalkeeper,32.0,27.09090909090909
1994,Norway,Midfielder,25.166666666666668,27.09090909090909
1994,Republic of Ireland,Defender,28.125,29.181818181818183
1994,Republic of Ireland,Forward,31.6,29.181818181818183
1994,Republic of Ireland,Goalkeeper,30.0,29.181818181818183
1994,Republic of Ireland,Midfielder,28.428571428571427,29.181818181818183
1994,Romania,Defender,25.714285714285715,25.227272727272727
1994,Romania,Forward,24.4,25.227272727272727
1994,Romania,Goalkeeper,25.666666666666668,25.227272727272727
1994,Romania,Midfielder,25.142857142857142,25.227272727272727
1994,Russia,Defender,27.428571428571427,26.40909090909091
1994,Russia,Forward,23.5,26.40909090909091
1994,Russia,Goalkeeper,28.5,26.40909090909091
1994,Russia,Midfielder,26.444444444444443,26.40909090909091
1994,Saudi Arabia,Defender,25.0,24.454545454545453
1994,Saudi Arabia,Forward,24.8,24.454545454545453
1994,Saudi Arabia,Goalkeeper,21.666666666666668,24.454545454545453
1994,Saudi Arabia,Midfielder,24.833333333333332,24.454545454545453
1994,South Korea,Defender,28.0,26.954545454545453
1994,South Korea,Forward,26.0,26.954545454545453
1994,South Korea,Goalkeeper,27.333333333333332,26.954545454545453
1994,South Korea,Midfielder,26.125,26.954545454545453
1994,Spain,Defender,26.0,26.727272727272727
1994,Spain,Forward,28.5,26.727272727272727
1994,Spain,Goalkeeper,28.666666666666668,26.727272727272727
1994,Spain,Midfielder,25.666666666666668,26.727272727272727
1994,Sweden,Defender,25.375,25.772727272727273
1994,Sweden,Forward,25.25,25.772727272727273
1994,Sweden,Goalkeeper,28.333333333333332,25.772727272727273
1994,Sweden,Midfielder,25.428571428571427,25.772727272727273
1994,Switzerland,Defender,29.428571428571427,28.363636363636363
1994,Switzerland,Forward,26.25,28.363636363636363
1994,Switzerland,Goalkeeper,30.0,28.363636363636363
1994,Switzerland,Midfielder,27.875,28.363636363636363
1994,United States,Defender,28.285714285714285,26.772727272727273
1994,United States,Forward,26.5,26.772727272727273
1994,United States,Goalkeeper,24.333333333333332,26.772727272727273
1994,United States,Midfielder,26.5,26.772727272727273
1998,Argentina,Defender,26.857142857142858,26.454545454545453
1998,Argentina,Forward,26.6,26.454545454545453
1998,Argentina,Goalkeeper,27.333333333333332,26.454545454545453
1998,Argentina,Midfielder,25.571428571428573,26.454545454545453
1998,Austria,Defender,30.6,29.818181818181817
1998,Austria,Forward,29.0,29.818181818181817
1998,Austria,Goalkeeper,35.666666666666664,29.818181818181817
1998,Austria,Midfielder,28.0,29.818181818181817
1998,Belgium,Defender,29.666666666666668,29.90909090909091
1998,Belgium,Forward,26.0,29.90909090909091
1998,Belgium,Goalkeeper,35.333333333333336,29.90909090909091
1998,Belgium,Midfielder,31.0,29.90909090909091
1998,Brazil,Defender,29.428571428571427,27.863636363636363
1998,Brazil,Forward,27.666666666666668,27.863636363636363
1998,Brazil,Goalkeeper,28.333333333333332,27.863636363636363
1998,Brazil,Midfielder,26.555555555555557,27.863636363636363
1998,Bulgaria,Defender,27.0,28.181818181818183
1998,Bulgaria,Forward,27.6,28.181818181818183
1998,Bulgaria,Goalkeeper,31.5,28.181818181818183
1998,Bulgaria,Midfielder,28.555555555555557,28.181818181818183
1998,Cameroon,Defender,21.857142857142858,23.681818181818183
1998,Cameroon,Forward,25.0,23.681818181818183
1998,Cameroon,Goalkeeper,30.0,23.681818181818183
1998,Cameroon,Midfielder,21.333333333333332,23.681818181818183
1998,Chile,Defender,26.25,27.181818181818183
1998,Chile,Forward,26.0,27.181818181818183
1998,Chile,Goalkeeper,29.666666666666668,27.181818181818183
1998,Chile,Midfielder,27.857142857142858,27.181818181818183
1998,Colombia,Defender,27.5,28.136363636363637
1998,Colombia,Forward,27.833333333333332,28.136363636363637
1998,Colombia,Goalkeeper,27.333333333333332,28.136363636363637
1998,Colombia,Midfielder,29.285714285714285,28.136363636363637
1998,Croatia,Defender,26.857142857142858,28.09090909090909
1998,Croatia,Forward,27.75,28.09090909090909
1998,Croatia,Goalkeeper,30.333333333333332,28.09090909090909
1998,Croatia,Midfielder,28.5,28.09090909090909
1998,Denmark,Defender,29.625,29.40909090909091
1998,Denmark,Forward,27.25,29.40909090909091
1998,Denmark,Goalkeeper,34.333333333333336,29.40909090909091
1998,Denmark,Midfielder,28.285714285714285,29.40909090909091
1998,England,Defender,27.0,28.181818181818183
1998,England,Forward,27.75,28.181818181818183
1998,England,Goalkeeper,32.666666666666664,28.181818181818183
1998,England,Midfielder,27.75,28.181818181818183
1998,France,Defender,28.833333333333332,27.454545454545453
1998,France,Forward,24.0,27.454545454545453
1998,France,Goalkeeper,31.333333333333332,27.454545454545453
1998,France,Midfielder,26.77777777777778,27.454545454545453
1998,Germany,Defender,30.3,30.272727272727273
1998,Germany,Forward,32.25,30.272727272727273
1998,Germany,Goalkeeper,31.333333333333332,30.272727272727273
1998,Germany,Midfielder,28.0,30.272727272727273
1998,Iran,Defender,29.625,27.318181818181817
1998,Iran,Forward,26.25,27.318181818181817
1998,Iran,Goalkeeper,27.0,27.318181818181817
1998,Iran,Midfielder,25.428571428571427,27.318181818181817
1998,Italy,Defender,28.571428571428573,27.636363636363637
1998,Italy,Forward,26.6,27.636363636363637
1998,Italy,Goalkeeper,26.333333333333332,27.636363636363637
1998,Italy,Midfielder,28.0,27.636363636363637
1998,Jamaica,Defender,26.857142857142858,26.59090909090909
1998,Jamaica,Forward,24.666666666666668,26.59090909090909
1998,Jamaica,Goalkeeper,25.666666666666668,26.59090909090909
1998,Jamaica,Midfielder,28.666666666666668,26.59090909090909
1998,Japan,Defender,27.125,26.0
1998,Japan,Forward,27.25,26.0
1998,Japan,Goalkeeper,25.666666666666668,26.0
1998,Japan,Midfielder,24.142857142857142,26.0
1998,Mexico,Defender,24.4,27.272727272727273
1998,Mexico,Forward,28.8,27.272727272727273
